NAME,S1901_C04_012E
27292,27356
27295,31978
27298,27298
27299,41994
27301,46167
27302,38899
27305,41766
27306,26808
27310,33625
27311,19127
27312,35337
27313,38288
27315,23527
27316,25161
27317,29450
27320,26411
27325,25375
27326,30929
27330,37938
27332,40972
27341,31021
27343,105049
27344,27724
27349,32455
27350,28242
27355,18118
27356,36389
27357,46600
27358,45542
27360,26064
27370,28107
27371,25181
27376,39297
27377,67147
27379,21972
27401,28918
27403,41836
27405,25400
27406,37400
27407,39731
27408,44145
27409,37306
27410,42538
27455,43591
27501,36099
27502,65337
27503,56111
27504,28168
27505,37847
27508,38903
27509,29130
27510,43863
27511,58049
27513,59198
27514,40601
27516,35758
27517,55047
27518,58912
27519,66843
27520,43500
27521,36147
27522,46619
27523,67986
27524,36184
27525,35823
27526,39415
27527,46838
27529,47306
27530,30695
27534,33926
27536,21604
27537,32160
27539,62832
27540,55917
27541,34792
27542,25202
27544,38478
27545,49889
27546,26332
27549,27925
27551,32019
27553,19323
27555,13125
27556,161115
27557,21121
27559,18145
27560,77364
27563,17532
27565,32642
27568,31625
27569,24926
27572,43060
27573,22472
27574,26312
27576,20748
27577,18770
27581,56389
27582,22708
27583,32704
27587,52421
27589,27348
27591,45547
27592,44368
27596,52711
27597,50294
27601,57362
27603,48049
27604,56487
27605,42401
27606,46110
27607,52177
27608,71406
27609,50925
27610,37714
27612,54948
27613,52984
27614,58585
27615,57500
27616,51799
27617,67279
27701,43630
27703,48958
27704,39047
27705,38888
27707,42246
27712,55197
27713,56730
27801,19818
27803,20334
27804,40238
27805,37639
27806,24107
27807,20878
27808,31553
27809,30781
27810,21667
27812,19669
27813,25375
27814,31750
27816,22218
27817,34005
27818,36477
27819,35000
27820,31000
27821,26369
27822,25175
27823,11780
27824,40804
27827,11000
27828,27925
27830,44542
27831,14609
27832,15655
27834,31489
27839,26213
27840,20776
27842,48000
27844,13411
27845,17000
27846,29760
27847,18088
27849,22917
27850,21507
27851,28917
27852,32863
27855,25938
27856,31842
27857,37232
27858,36462
27860,22601
27863,39167
27864,32578
27865,11820
27869,16708
27870,27500
27871,23664
27873,17000
27874,16007
27876,42065
27879,21094
27880,24201
27882,26977
27883,25000
27885,24659
27886,26201
27888,21680
27889,24268
27890,20242
27891,25893
27892,28022
27893,21933
27896,44111
27897,38011
27909,28497
27910,22470
27915,25664
27916,58646
27919,19040
27920,48359
27921,38438
27922,31576
27923,56000
27924,19423
27925,19572
27926,40153
27927,39679
27928,26875
27929,53837
27932,30087
27936,37031
27937,28897
27938,22596
27939,33393
27942,11629
27944,31473
27946,43594
27947,82719
27948,44609
27949,63333
27950,43095
27954,49583
27958,42587
27959,41446
27960,24591
27962,19307
27965,95040
27967,31473
27970,15574
27973,27899
27974,23824
27976,35568
27979,44447
27980,46000
27981,29565
27983,20000
27985,13750
27986,21447
28001,26314
28007,33906
28009,23542
28012,40125
28016,23852
28018,31834
28020,15119
28021,23771
28023,26077
28025,37888
28027,44668
28031,50319
28032,27000
28033,35286
28034,23843
28036,60250
28037,36711
28040,27215
28043,21582
28052,27766
28054,28122
28056,41701
28071,58214
28073,31434
28075,58393
28077,17708
28078,66263
28079,45825
28080,26611
28081,28733
28083,36109
28086,25413
28088,33578
28090,28750
28091,20625
28092,32930
28097,32115
28098,24844
28101,27083
28103,31723
28104,52143
28105,47310
28107,55667
28109,26178
28110,39451
28112,33816
28114,28716
28115,35086
28117,59011
28119,38864
28120,44731
28124,29764
28125,29471
28127,34500
28128,27250
28129,33059
28133,40523
28134,36369
28135,21250
28137,34815
28138,25518
28139,24942
28144,23819
28146,34520
28147,37656
28150,21973
28152,28009
28159,52614
28160,23021
28163,40804
28164,40256
28166,34492
28167,34681
28168,31732
28170,26225
28173,56992
28174,24229
28202,79459
28203,79330
28204,66040
28205,54188
28206,30021
28207,66910
28208,32156
28209,67473
28210,58511
28211,54572
28212,35972
28213,37526
28214,45975
28215,41344
28216,41100
28217,50300
28226,54332
28227,42152
28262,46503
28269,47522
28270,56169
28273,59348
28277,63152
28278,70611
28301,19414
28303,33555
28304,34795
28305,28229
28306,33162
28307,41901
28311,33524
28312,32488
28314,44580
28315,38818
28318,37560
28320,24622
28323,37500
28325,38750
28326,54880
28327,30734
28328,22937
28333,25609
28334,25936
28337,22409
28338,21461
28339,20625
28340,21964
28341,28750
28343,20568
28344,31087
28345,24141
28348,32050
28349,18180
28351,14754
28352,22802
28356,34651
28357,27014
28358,22583
28360,22500
28362,18333
28363,38250
28364,15737
28365,30714
28366,35613
28369,20481
28371,26135
28372,17188
28373,30968
28374,46763
28375,25625
28376,28986
28377,17448
28379,18454
28382,21296
28383,19273
28384,24783
28386,14500
28387,41875
28390,32509
28391,32625
28392,19771
28394,32444
28395,24188
28396,34375
28398,25079
28399,21063
28401,29182
28403,37260
28405,38911
28409,50078
28411,50481
28412,44471
28420,33523
28421,24453
28422,34250
28423,20867
28424,37813
28425,29537
28428,43409
28429,30217
28430,66220
28431,24318
28432,18011
28433,25000
28435,20819
28436,14358
28439,20549
28441,17569
28442,22992
28443,48564
28444,29712
28445,43158
28447,29250
28448,26774
28449,64524
28450,32917
28451,44302
28453,22452
28455,60486
28456,31071
28457,25024
28458,15697
28460,48250
28461,37674
28462,23826
28463,16974
28464,15823
28465,51188
28466,31850
28467,40337
28468,26554
28469,34718
28470,28547
28472,24531
28478,24111
28479,41304
28480,51250
28501,17197
28504,32103
28508,42011
28510,46354
28511,44000
28512,40685
28513,33882
28515,15739
28516,26651
28518,30111
28519,47589
28520,23494
28521,42431
28523,31071
28525,23629
28526,38750
28527,27583
28528,21563
28529,31250
28530,26765
28531,43583
28532,34952
28538,43750
28539,35438
28540,41250
28544,75681
28546,35872
28551,38223
28555,17125
28557,38146
28560,28568
28562,32867
28570,28722
28571,30444
28572,28666
28573,19545
28574,43063
28575,32292
28577,18750
28578,35591
28580,22304
28582,30842
28584,41174
28585,23523
28586,20988
28590,52083
28594,47308
28601,33676
28602,24548
28604,35274
28605,40208
28606,14736
28607,21021
28609,25938
28610,44321
28611,17625
28612,20489
28613,30064
28615,40123
28617,15231
28618,31853
28619,28750
28621,23039
28622,13378
28623,28679
28624,15744
28625,31749
28626,20515
28627,20561
28630,33365
28631,27454
28634,22875
28635,22174
28636,29095
28637,14914
28638,23750
28640,23929
28642,17343
28643,27596
28645,25651
28646,13750
28650,21922
28651,24348
28654,31964
28655,29737
28657,26127
28658,31619
28659,22206
28660,34773
28663,11505
28665,25828
28667,20833
28669,29833
28670,29886
28671,26250
28673,54824
28675,31023
28676,35931
28677,28859
28678,30833
28679,31403
28681,26612
28683,23894
28684,28171
28685,20000
28689,37656
28690,22557
28692,29201
28693,22434
28694,26771
28697,23075
28698,33496
28701,33491
28704,48000
28705,29816
28707,39375
28709,29153
28711,24533
28712,38480
28713,23056
28714,25256
28715,29910
28716,26623
28717,44759
28718,37738
28719,24562
28721,24387
28722,27378
28723,31687
28726,34012
28729,43644
28730,30357
28731,27606
28732,38733
28734,22304
28736,33042
28739,34811
28740,15735
28741,36793
28742,38191
28743,21188
28746,27163
28747,30202
28748,35280
28751,42108
28752,26292
28753,18990
28754,25611
28756,39118
28759,34306
28761,26382
28762,29238
28763,28963
28768,17946
28771,28721
28773,33068
28774,106106
28775,83313
28777,22306
28778,34421
28779,32122
28781,20761
28782,31860
28783,31900
28785,35764
28786,32335
28787,43046
28788,42083
28789,23857
28791,40933
28792,31958
28801,29426
28803,42391
28804,51001
28805,31108
28806,37385
28901,32480
28904,22167
28905,19732
28906,24672
28909,28333
29001,24000
29003,18582
29006,29786
29009,32072
29010,19119
29014,42778
29015,30052
29016,43640
29020,29157
29030,30694
29031,15057
29032,12792
29033,43248
29036,45000
29038,21620
29039,49896
29040,41510
29042,13861
29044,29327
29045,36024
29047,18419
29048,27222
29051,13393
29053,28944
29054,41237
29055,17009
29056,17738
29058,22083
29059,30904
29061,36659
29063,47515
29065,41157
29067,24452
29069,23262
29070,32196
29072,53379
29073,39274
29074,53261
29075,20000
29078,24825
29080,16680
29081,21667
29082,23750
29101,38214
29102,20230
29104,16786
29107,25139
29108,28704
29111,16103
29112,19333
29113,16776
29114,23929
29115,16057
29118,27353
29123,41599
29125,18060
29126,34932
29127,33643
29128,13685
29130,20000
29135,23687
29137,25846
29138,18995
29142,17279
29145,27760
29146,16607
29148,24450
29150,20779
29152,18556
29153,23867
29154,38044
29160,36278
29161,29140
29162,21532
29163,15606
29168,25213
29169,35255
29170,47013
29172,36806
29178,21575
29180,23072
29201,23693
29203,29464
29204,29839
29205,36571
29206,44435
29209,38190
29210,36958
29212,47942
29223,32431
29229,51628
29301,33676
29302,40070
29303,24149
29306,18957
29307,35292
29316,33019
29321,19343
29322,26315
29323,27868
29325,23200
29330,23098
29332,34688
29334,40000
29340,22639
29341,24851
29346,22361
29349,37669
29351,24219
29353,26058
29356,16577
29360,26133
29364,21071
29365,50259
29369,41898
29372,24052
29374,26000
29376,35714
29379,21308
29384,31250
29385,30553
29388,53162
29401,47962
29403,41736
29404,60964
29405,31606
29406,34881
29407,47320
29410,48885
29412,57194
29414,51114
29418,33023
29420,39744
29426,9429
29429,18604
29431,19465
29432,12647
29434,13838
29435,26300
29436,46042
29437,32949
29438,37083
29440,26297
29445,45206
29446,48125
29448,30559
29449,25933
29450,28750
29451,106635
29452,34063
29455,59750
29456,50765
29461,41026
29464,64257
29466,47581
29468,27546
29470,36604
29471,27477
29472,32188
29474,24105
29475,30477
29477,31964
29479,24415
29481,31250
29482,126042
29483,38366
29485,48606
29486,46938
29488,25638
29492,83373
29501,38781
29505,31579
29506,17386
29510,17906
29511,16591
29512,21700
29516,16528
29519,12852
29520,22345
29525,14444
29526,29730
29527,29696
29530,24313
29532,23525
29536,26325
29540,24924
29541,23644
29544,26563
29545,30406
29546,16324
29550,25191
29554,18594
29555,29224
29556,14506
29560,21954
29563,20042
29564,17824
29565,20287
29566,36499
29567,14808
29568,35917
29569,23950
29570,16011
29571,18681
29572,36404
29574,19451
29575,42255
29576,36980
29577,31164
29579,48102
29581,20208
29582,43207
29583,20478
29584,20743
29585,50921
29588,38845
29591,25534
29592,18571
29593,17174
29594,11406
29596,23371
29601,42019
29605,33707
29607,45575
29609,31981
29611,28493
29615,41580
29617,29250
29620,27919
29621,35344
29624,15897
29625,29389
29626,23263
29627,29213
29628,19744
29630,24101
29631,26241
29635,33500
29638,21667
29639,45027
29640,24703
29642,35803
29643,20223
29644,26422
29645,28244
29646,21205
29649,33450
29650,51379
29651,31630
29653,32803
29654,25923
29655,15654
29657,28500
29662,46464
29664,23000
29666,33199
29667,21250
29669,34006
29670,31857
29671,22450
29672,30949
29673,42399
29676,26615
29678,32657
29680,56391
29681,48455
29684,31063
29686,11776
29687,37614
29690,25358
29691,22542
29692,29831
29693,29158
29696,29885
29697,52270
29702,20417
29704,30234
29706,27530
29707,71917
29708,67568
29709,45322
29710,37481
29712,18424
29714,52794
29715,48153
29717,40410
29718,40032
29720,30010
29726,36328
29727,14416
29728,23450
29730,34936
29732,43755
29741,24265
29742,13816
29743,22083
29745,31450
29801,22280
29803,40090
29805,29915
29809,40417
29810,16062
29812,22922
29817,17344
29819,36250
29824,27500
29826,16056
29827,14255
29829,38413
29831,29114
29832,16353
29835,35530
29836,11193
29838,35625
29841,36237
29842,22348
29845,44554
29847,20476
29848,33393
29851,31490
29853,21378
29856,17981
29860,48529
29902,42964
29906,35857
29907,46212
29909,42400
29910,55828
29911,20982
29915,221500
29916,35985
29918,18680
29920,35515
29922,40625
29923,25909
29924,29967
29926,52464
29927,37336
29928,68224
29929,25662
29934,37917
29935,55768
29936,19861
29940,27240
29944,21220
29945,29174
30002,34266
30004,76383
30005,82961
30008,38089
30009,64291
30011,56587
30012,34696
30013,43550
30014,41109
30016,39937
30017,60173
30019,75566
30021,38920
30022,76593
30024,67525
30025,39250
30028,58456
30030,46961
30032,37937
30033,65549
30034,37230
30035,37264
30038,41952
30039,52496
30040,67179
30041,56526
30043,44459
30044,49837
30045,63393
30046,38539
30047,41212
30052,47308
30054,39375
30055,62885
30056,33250
30058,40134
30060,38603
30062,57672
30064,42190
30066,55797
30067,50403
30068,52290
30071,38559
30072,49219
30075,76732
30076,63511
30078,45644
30079,50703
30080,63494
30082,68962
30083,35461
30084,54370
30087,62882
30088,38212
30092,37243
30093,37806
30094,56544
30096,47591
30097,56259
30101,45696
30102,44426
30103,36263
30104,31854
30105,18981
30106,36811
30107,43057
30108,24353
30110,33469
30113,21667
30114,39415
30115,51667
30116,33472
30117,34223
30120,38458
30121,38792
30122,40511
30124,52955
30125,26304
30126,55571
30127,60820
30132,42390
30134,37707
30135,44817
30137,32188
30139,30625
30141,56030
30143,42255
30144,51383
30145,28565
30147,25583
30152,52241
30153,26484
30157,48092
30161,29575
30165,34172
30168,34504
30171,53647
30173,17305
30175,38052
30176,21434
30179,36250
30180,44311
30182,15521
30183,44375
30184,40273
30185,26029
30187,53327
30188,53356
30189,68858
30204,30529
30205,40833
30206,37260
30213,44842
30214,57717
30215,41071
30216,33565
30217,23189
30220,37556
30222,19547
30223,25874
30224,31151
30228,36375
30230,16967
30233,36424
30236,43021
30238,34014
30240,26054
30241,33577
30248,50511
30251,46875
30252,60959
30253,51904
30256,40664
30257,28980
30258,31528
30259,41923
30260,34049
30263,38343
30265,52088
30268,42582
30269,49879
30273,34579
30274,30207
30276,46595
30277,55059
30281,50024
30285,34028
30286,22615
30290,52765
30291,33881
30292,32364
30293,19083
30294,45354
30295,16630
30296,37771
30297,32459
30303,19890
30305,63789
30306,74844
30307,89063
30308,65683
30309,77357
30310,32327
30311,28575
30312,56174
30313,59115
30314,20792
30315,21992
30316,65600
30317,45149
30318,50179
30319,77442
30324,65938
30326,89518
30327,69136
30328,68151
30329,52368
30331,42643
30336,46268
30337,42621
30338,58973
30339,75213
30340,43417
30341,57692
30342,71909
30344,41167
30345,66821
30346,70405
30349,41575
30350,60606
30354,44220
30360,62823
30363,61232
30401,27147
30410,34583
30411,14391
30412,16765
30413,28750
30415,38022
30417,29148
30420,19477
30421,28333
30423,13250
30426,73396
30427,27158
30428,14105
30429,38224
30434,17210
30436,24592
30439,17617
30441,24079
30442,21958
30445,13900
30446,23654
30450,15417
30452,37807
30453,26632
30455,14318
30456,26862
30457,11734
30458,26405
30461,33350
30467,22782
30470,46042
30471,20972
30473,23668
30474,31441
30477,28819
30501,36463
30504,43333
30506,42461
30507,30055
30510,32794
30512,24422
30513,34552
30516,62361
30517,56910
30518,44030
30519,53523
30520,39583
30522,24583
30523,36598
30525,30433
30527,31786
30528,31973
30529,48378
30530,26384
30531,25404
30533,29858
30534,44352
30535,23555
30536,31779
30537,13000
30538,21164
30539,20455
30540,32188
30541,76731
30542,59167
30545,37685
30546,34094
30547,48092
30548,47107
30549,32022
30552,37361
30553,28125
30554,31322
30555,21366
30557,21053
30558,24732
30559,41125
30560,28299
30562,24306
30563,26509
30564,49120
30565,36450
30566,29300
30567,46477
30568,31810
30571,46953
30572,20592
30576,26507
30577,21578
30582,24018
30601,18991
30605,27006
30606,33970
30607,37101
30619,21184
30620,54208
30621,40625
30622,39399
30624,15120
30625,31719
30627,25344
30628,54771
30629,30672
30630,19167
30631,36944
30633,33313
30635,23295
30642,27239
30643,22000
30646,40441
30650,38125
30655,30711
30656,38835
30662,24816
30663,20083
30664,44531
30665,15000
30666,60012
30667,30130
30668,22292
30669,25431
30673,22249
30677,43500
30678,37083
30680,35157
30683,33984
30701,26258
30705,26103
30707,34383
30710,18929
30711,27159
30720,31624
30721,26198
30725,24205
30728,22783
30730,24344
30731,29063
30733,16207
30734,32880
30735,32847
30736,37608
30738,25668
30739,36667
30740,42958
30741,25922
30742,34240
30747,20180
30750,46442
30752,28224
30753,18044
30755,27543
30757,51250
30802,27787
30803,37292
30805,31023
30807,15357
30808,22090
30809,62734
30810,18333
30813,58059
30814,30870
30815,33814
30816,14909
30817,22520
30818,113105
30820,21619
30821,38867
30823,27500
30824,26919
30828,27574
30830,28185
30833,33208
30901,14599
30904,28080
30905,31975
30906,27349
30907,50892
30909,45748
31001,18633
31002,17596
31003,23846
31005,73821
31006,22025
31007,15781
31008,24977
31009,23214
31011,59167
31012,16667
31014,26429
31015,21286
31016,16917
31017,29886
31018,29766
31020,13800
31021,19710
31022,29688
31023,22772
31024,34001
31025,78478
31027,17565
31028,46467
31029,37917
31030,25072
31031,22546
31032,33409
31035,32083
31036,26996
31037,25461
31038,42917
31041,16696
31042,28077
31044,14360
31047,54787
31052,42530
31054,30991
31057,7196
31060,25481
31061,30496
31063,13375
31064,25500
31065,52847
31068,17339
31069,27200
31070,19196
31072,17688
31075,14440
31076,19688
31077,19271
31078,16715
31079,18125
31082,20982
31083,16176
31085,29332
31087,22354
31088,47806
31089,14918
31090,23060
31091,30599
31092,19739
31093,27018
31094,28393
31096,28635
31097,33750
31098,76000
